order_id;customer_id;order_date;order_value;
O02958;C2958;13/06/2025;-194,4;
O02959;C2959;26/06/2025;-37,1;
O02960;C2960;09/07/2025;-60;
O02961;C2961;22/07/2025;-83,1;
O02962;C2962;04/08/2025;-106,4;
O02963;C2963;17/08/2025;-129,9;
O02964;C2964;30/08/2025;-153,6;
O02965;C2965;12/09/2025;-177,5;
O02966;C2966;25/09/2025;-201,6;
O02967;C2967;08/10/2025;-42,2;
O02968;C2968;21/10/2025;-66,7;
O02969;C2969;03/11/2025;-87,7;
O02970;C2970;16/11/2025;-112,6;
O02971;C2971;29/11/2025;-134;
O02972;C2972;12/12/2025;-159,3;
O02973;C2973;25/12/2025;-181,1;
O02974;C2974;07/01/2026;-23,1;
O02975;C2975;20/01/2026;-45,3;
O02976;C2976;02/02/2026;-71,4;
O02977;C2977;16/02/2024;-94;
O02978;C2978;29/02/2024;-116,8;
O02979;C2979;13/03/2024;-139,8;
O02980;C2980;26/03/2024;-163;
O02981;C2981;08/04/2024;-186,4;
O02982;C2982;21/04/2024;-26,3;
O02983;C2983;04/05/2024;-50,1;
O02984;C2984;17/05/2024;-74,1;
O02985;C2985;30/05/2024;-98,3;
O02986;C2986;12/06/2024;-119;
O02987;C2987;25/06/2024;-143,6;
O02988;C2988;08/07/2024;-164,7;
O02989;C2989;21/07/2024;-189,7;
O02990;C2990;03/08/2024;-31,2;
O02991;C2991;16/08/2024;-56,6;
O02992;C2992;29/08/2024;-78,5;
O02993;C2993;11/09/2024;-100,6;
O02994;C2994;24/09/2024;-122,9;
O02995;C2995;07/10/2024;-145,4;
O02996;C2996;20/10/2024;-168,1;
O02997;C2997;02/11/2024;-191;
O02998;C2998;15/11/2024;-34,1;
O02999;C2999;28/11/2024;-57,4;
O03000;C3000;11/12/2024;-80,9;
O03001;C3001;24/12/2024;-104,6;
O03002;C3002;06/01/2025;-128,5;
O03003;C3003;19/01/2025;-152,6;
O03004;C3004;01/02/2025;-173,2;
O03005;C3005;14/02/2025;-197,7;
O03006;C3006;27/02/2025;-38,7;
O03007;C3007;12/03/2025;-63,6;
O03008;C3008;25/03/2025;-85;
O03009;C3009;07/04/2025;-110,3;
O03010;C3010;20/04/2025;-132,1;
O03011;C3011;03/05/2025;-154,1;
O03012;C3012;16/05/2025;-176,3;
O03013;C3013;29/05/2025;-202,4;
O03014;C3014;11/06/2025;-45;
O03015;C3015;24/06/2025;-67,8;
O03016;C3016;07/07/2025;-90,8;
O03017;;20/07/2025;-114;
O03018;C3018;02/08/2025;-137,4;
O03019;C3019;15/08/2025;-157,3;
O03020;C3020;28/08/2025;-181,1;
O03021;C3021;10/09/2025;-25,1;
O03022;C3022;23/09/2025;-49,3;
O03023;C3023;06/10/2025;-70;
O03024;C3024;19/10/2025;-94,6;
O03025;C3025;01/11/2025;-115,7;
O03026;C3026;14/11/2025;-140,7;
O03027;C3027;27/11/2025;-162,2;
O03028;C3028;10/12/2025;-187,6;
O03029;C3029;23/12/2025;-29,5;
O03030;C3030;05/01/2026;-51,6;
O03031;C3031;18/01/2026;-73,9;
O03032;C3032;31/01/2026;-96,4;
O03033;C3033;14/02/2024;-119,1;
O03034;C3034;27/02/2024;-142;
O03035;C3035;11/03/2024;-165,1;
O03036;C3036;24/03/2024;-188,4;
O03037;C3037;06/04/2024;-31,9;
O03038;C3038;19/04/2024;-55,6;
O03039;C3039;02/05/2024;-79,5;
O03040;C3040;15/05/2024;-103,6;
O03041;C3041;28/05/2024;-124,2;
O03042;C3042;10/06/2024;-148,7;
O03043;C3043;23/06/2024;-169,7;
O03044;C3044;06/07/2024;-194,6;
O03045;C3045;19/07/2024;-36;
O03046;C3046;01/08/2024;-61,3;
O03047;C3047;14/08/2024;-83,1;
O03048;C3048;27/08/2024;-105,1;
O03049;C3049;09/09/2024;-127,3;
O03050;C3050;22/09/2024;-153,4;
O03051;C3051;05/10/2024;-176;
O03052;C3052;18/10/2024;-198,8;
O03053;C3053;31/10/2024;-41,8;
O03054;C3054;13/11/2024;-65;
O03055;C3055;26/11/2024;-88,4;
O03056;C3056;09/12/2024;-108,3;
O03057;C3057;22/12/2024;-132,1;
O03058;C3058;04/01/2025;-156,1;
O03059;C3059;17/01/2025;-180,3;
O03060;C3060;30/01/2025;-21;
O03061;C3061;12/02/2025;-45,6;
O03062;C3062;25/02/2025;-66,7;
O03063;C3063;10/03/2025;-91,7;
O03064;C3064;23/03/2025;-113,2;
O03065;C3065;05/04/2025;-138,6;
O03066;C3066;18/04/2025;-160,5;
O03067;C3067;01/05/2025;-182,6;
O03068;C3068;14/05/2025;-24,9;
O03069;C3069;27/05/2025;-47,4;
O03070;C3070;09/06/2025;-70,1;
O03071;C3071;22/06/2025;-93;
O03072;C3072;05/07/2025;-116,1;
O03073;C3073;18/07/2025;-139,4;
O03074;C3074;31/07/2025;-162,9;
O03075;C3075;13/08/2025;-186,6;
O03076;C3076;26/08/2025;-30,5;
O03077;C3077;08/09/2025;-54,6;
O03078;C3078;21/09/2025;-75,2;
O03079;C3079;04/10/2025;-99,7;
O03080;C3080;17/10/2025;-120,7;
O03081;C3081;30/10/2025;-145,6;
O03082;C3082;12/11/2025;-167;
O03083;C3083;25/11/2025;-192,3;
O03084;C3084;08/12/2025;-34,1;
O03085;C3085;21/12/2025;-56,1;
O03086;C3086;03/01/2026;-78,3;
O03087;C3087;16/01/2026;-104,4;
O03088;C3088;29/01/2026;-127;
O03089;C3089;12/02/2024;-149,8;
O03090;C3090;25/02/2024;-172,8;
O03091;C3091;09/03/2024;-196;
O03092;C3092;22/03/2024;-39,4;
O03093;C3093;04/04/2024;-59,3;
O03094;C3094;17/04/2024;-83,1;
O03095;C3095;30/04/2024;-107,1;
O03096;C3096;13/05/2024;-131,3;
O03097;C3097;26/05/2024;-152;
O03098;C3098;08/06/2024;-176,6;
O03099;C3099;21/06/2024;-197,7;
O03100;C3100;04/07/2024;-42,7;
O03101;C3101;17/07/2024;-64,2;
O03102;C3102;30/07/2024;-89,6;
O03103;C3103;12/08/2024;-111,5;
O03104;C3104;25/08/2024;-133,6;
O03105;C3105;07/09/2024;-155,9;
O03106;C3106;20/09/2024;-178,4;
O03107;C3107;03/10/2024;-21,1;
O03108;C3108;16/10/2024;-44;
O03109;C3109;29/10/2024;-67,1;
O03110;C3110;11/11/2024;-90,4;
O03111;C3111;24/11/2024;-113,9;
O03112;C3112;07/12/2024;-137,6;
O03113;C3113;20/12/2024;-161,5;
O03114;C3114;02/01/2025;-185,6;
O03115;C3115;15/01/2025;-26,2;
O03116;C3116;28/01/2025;-50,7;
O03117;C3117;10/02/2025;-71,7;
O03118;C3118;23/02/2025;-96,6;
O03119;C3119;08/03/2025;-118;
O03120;C3120;21/03/2025;-143,3;
O03121;C3121;03/04/2025;-165,1;
O03122;C3122;16/04/2025;-187,1;
O03123;C3123;29/04/2025;-29,3;
O03124;C3124;12/05/2025;-55,4;
O03125;C3125;25/05/2025;-78;
O03126;C3126;07/06/2025;-100,8;
O03127;C3127;20/06/2025;-123,8;
O03128;C3128;03/07/2025;-147;
O03129;C3129;16/07/2025;-170,4;
O03130;C3130;29/07/2025;-190,3;
O03131;C3131;11/08/2025;-34,1;
O03132;C3132;24/08/2025;-58,1;
O03133;C3133;06/09/2025;-82,3;
O03134;C3134;19/09/2025;-103;
O03135;C3135;02/10/2025;-127,6;
O03136;C3136;15/10/2025;-148,7;
O03137;C3137;28/10/2025;-173,7;
O03138;C3138;10/11/2025;-195,2;
O03139;C3139;23/11/2025;-40,6;
O03140;C3140;06/12/2025;-62,5;
O03141;C3141;19/12/2025;-84,6;
O03142;C3142;01/01/2026;-106,9;
O03143;C3143;14/01/2026;-129,4;
O03144;C3144;27/01/2026;-152,1;
O03145;C3145;10/02/2024;-175;
O03146;C3146;23/02/2024;-198,1;
O03147;C3147;07/03/2024;-41,4;
O03148;C3148;20/03/2024;-64,9;
O03149;C3149;02/04/2024;-88,6;
O03150;C3150;15/04/2024;-112,5;
O03151;C3151;28/04/2024;-136,6;
O03152;C3152;11/05/2024;-157,2;
O03153;C3153;24/05/2024;-181,7;
O03154;C3154;06/06/2024;-22,7;
O03155;C3155;19/06/2024;-47,6;
O03156;C3156;02/07/2024;-69;
O03157;C3157;15/07/2024;-94,3;
O03158;C3158;28/07/2024;-116,1;
O03159;C3159;10/08/2024;-138,1;
O03160;C3160;23/08/2024;-160,3;
O03161;C3161;05/09/2024;-186,4;
O03162;C3162;18/09/2024;-29;
O03163;C3163;01/10/2024;-51,8;
O03164;C3164;14/10/2024;-74,8;
O03165;C3165;27/10/2024;-98;
O03166;C3166;09/11/2024;-121,4;
O03167;C3167;22/11/2024;-141,3;
O03168;C3168;05/12/2024;-165,1;
O03169;C3169;18/12/2024;-189,1;
O03170;C3170;31/12/2024;-33,3;
O03171;C3171;13/01/2025;-54;
O03172;C3172;26/01/2025;-78,6;
O03173;C3173;08/02/2025;-99,7;
O03174;C3174;21/02/2025;-124,7;
O03175;C3175;06/03/2025;-146,2;
O03176;C3176;19/03/2025;-171,6;
O03177;C3177;01/04/2025;-193,5;
O03178;C3178;14/04/2025;-35,6;
O03179;C3179;27/04/2025;-57,9;
O03180;C3180;10/05/2025;-80,4;
O03181;C3181;23/05/2025;-103,1;
O03182;C3182;05/06/2025;-126;
O03183;C3183;18/06/2025;-149,1;
O03184;C3184;01/07/2025;-172,4;
O03185;C3185;14/07/2025;-195,9;
O03186;C3186;27/07/2025;-39,6;
O03187;C3187;09/08/2025;-63,5;
O03188;C3188;22/08/2025;-87,6;
O03189;C3189;04/09/2025;-108,2;
O03190;C3190;17/09/2025;-132,7;
O03191;C3191;30/09/2025;-153,7;
O03192;C3192;13/10/2025;-178,6;
O03193;C3193;26/10/2025;-200;
O03194;C3194;08/11/2025;-45,3;
O03195;C3195;21/11/2025;-67,1;
O03196;C3196;04/12/2025;-89,1;
O03197;C3197;17/12/2025;-111,3;
O03198;C3198;30/12/2025;-137,4;
O03199;C3199;12/01/2026;-160;
O03200;C3200;25/01/2026;-182,8;
O03201;C3201;08/02/2024;-25,8;
O03202;C3202;21/02/2024;-49;
O03203;C3203;05/03/2024;-72,4;
O03204;C3204;18/03/2024;-92,3;
O03205;C3205;31/03/2024;-116,1;
O03206;C3206;13/04/2024;-140,1;
O03207;C3207;26/04/2024;-164,3;
O03208;C3208;09/05/2024;-185;
O03209;C3209;22/05/2024;-29,6;
O03210;C3210;04/06/2024;-50,7;
O03211;C3211;17/06/2024;-75,7;
O03212;C3212;30/06/2024;-97,2;
O03213;C3213;13/07/2024;-122,6;
O03214;C3214;26/07/2024;-144,5;
O03215;C3215;08/08/2024;-166,6;
O03216;C3216;21/08/2024;-188,9;
O03217;C3217;03/09/2024;-31,4;
O03218;C3218;16/09/2024;-54,1;
O03219;C3219;29/09/2024;-77;
O03220;C3220;12/10/2024;-100,1;
O03221;C3221;25/10/2024;-123,4;
O03222;C3222;07/11/2024;-146,9;
O03223;C3223;20/11/2024;-170,6;
O03224;C3224;03/12/2024;-194,5;
O03225;C3225;16/12/2024;-38,6;
O03226;C3226;29/12/2024;-59,2;
O03227;C3227;11/01/2025;-83,7;
O03228;C3228;24/01/2025;-104,7;
O03229;C3229;06/02/2025;-129,6;
O03230;C3230;19/02/2025;-151;
O03231;C3231;04/03/2025;-176,3;
O03232;C3232;17/03/2025;-198,1;
O03233;C3233;30/03/2025;-40,1;
O03234;C3234;12/04/2025;-62,3;
O03235;C3235;25/04/2025;-88,4;
O03236;C3236;08/05/2025;-111;
O03237;C3237;21/05/2025;-133,8;
O03238;C3238;03/06/2025;-156,8;
O03239;C3239;16/06/2025;-180;
O03240;C3240;29/06/2025;-23,4;
O03241;C3241;12/07/2025;-43,3;
O03242;C3242;25/07/2025;-67,1;
O03243;C3243;07/08/2025;-91,1;
O03244;C3244;20/08/2025;-115,3;
O03245;C3245;02/09/2025;-136;
O03246;C3246;15/09/2025;-160,6;
O03247;C3247;28/09/2025;-181,7;
O03248;C3248;11/10/2025;-26,7;
O03249;C3249;24/10/2025;-48,2;
O03250;C3250;06/11/2025;-73,6;
O03251;C3251;19/11/2025;-95,5;
O03252;C3252;02/12/2025;-117,6;
O03253;C3253;15/12/2025;-139,9;
O03254;C3254;28/12/2025;-162,4;
O03255;C3255;10/01/2026;-185,1;
O03256;C3256;23/01/2026;-28;
O03257;C3257;06/02/2024;-51,1;
O03258;C3258;19/02/2024;-74,4;
O03259;C3259;03/03/2024;-97,9;
O03260;C3260;16/03/2024;-121,6;
O03261;C3261;29/03/2024;-145,5;
O03262;C3262;11/04/2024;-169,6;
O03263;C3263;24/04/2024;-190,2;
O03264;C3264;07/05/2024;-34,7;
O03265;C3265;20/05/2024;-55,7;
O03266;C3266;02/06/2024;-80,6;
O03267;C3267;15/06/2024;-102;
O03268;C3268;28/06/2024;-127,3;
O03269;C3269;11/07/2024;-149,1;
O03270;C3270;24/07/2024;-171,1;
O03271;C3271;06/08/2024;-193,3;
O03272;C3272;19/08/2024;-39,4;
O03273;C3273;01/09/2024;-62;
O03274;C3274;14/09/2024;-84,8;
O03275;C3275;27/09/2024;-107,8;
O03276;C3276;10/10/2024;-131;
O03277;C3277;23/10/2024;-154,4;
O03278;C3278;05/11/2024;-174,3;
O03279;C3279;18/11/2024;-198,1;
O03280;C3280;01/12/2024;-42,1;
O03281;C3281;14/12/2024;-66,3;
O03282;C3282;27/12/2024;-87;
O03283;C3283;09/01/2025;-111,6;
O03284;C3284;22/01/2025;-132,7;
O03285;C3285;04/02/2025;-157,7;
O03286;C3286;17/02/2025;-179,2;
O03287;C3287;02/03/2025;-24,6;
O03288;C3288;15/03/2025;-46,5;
O03289;C3289;28/03/2025;-68,6;
O03290;C3290;10/04/2025;-90,9;
O03291;C3291;23/04/2025;-113,4;
O03292;C3292;06/05/2025;-136,1;
O03293;C3293;19/05/2025;-159;
O03294;C3294;01/06/2025;-182,1;
O03295;C3295;14/06/2025;-25,4;
O03296;C3296;27/06/2025;-48,9;
O03297;C3297;10/07/2025;-72,6;
O03298;C3298;23/07/2025;-96,5;
O03299;C3299;05/08/2025;-120,6;
O03300;C3300;18/08/2025;-141,2;
O03301;C3301;31/08/2025;-165,7;
O03302;C3302;13/09/2025;-186,7;
O03303;C3303;26/09/2025;-31,6;
O03304;C3304;09/10/2025;-53;
O03305;C3305;22/10/2025;-78,3;
O03306;C3306;04/11/2025;-100,1;
O03307;C3307;17/11/2025;-122,1;
O03308;C3308;30/11/2025;-144,3;
O03309;C3309;13/12/2025;-170,4;
O03310;C3310;26/12/2025;-193;
O03311;C3311;08/01/2026;-35,8;
O03312;C3312;21/01/2026;-58,8;
O03313;C3313;03/02/2026;-82;
O03314;C3314;17/02/2024;-105,4;
O03315;C3315;01/03/2024;-125,3;
O03316;C3316;14/03/2024;-149,1;
O03317;C3317;27/03/2024;-173,1;
O03318;C3318;09/04/2024;-197,3;
O03319;C3319;22/04/2024;-38;
O03320;C3320;05/05/2024;-62,6;
O03321;C3321;18/05/2024;-83,7;
O03322;C3322;31/05/2024;-108,7;
O03323;C3323;13/06/2024;-130,2;
O03324;C3324;26/06/2024;-155,6;
O03325;C3325;09/07/2024;-177,5;
O03326;C3326;22/07/2024;-199,6;
O03327;C3327;04/08/2024;-41,9;
O03328;;17/08/2024;-64,4;
O03329;C3329;30/08/2024;-87,1;
O03330;C3330;12/09/2024;-110;
O03331;C3331;25/09/2024;-133,1;
O03332;C3332;08/10/2024;-156,4;
O03333;C3333;21/10/2024;-179,9;
O03334;C3334;03/11/2024;-23,6;
O03335;C3335;16/11/2024;-47,5;
O03336;C3336;29/11/2024;-71,6;
O03337;C3337;12/12/2024;-92,2;
O03338;C3338;25/12/2024;-116,7;
O03339;C3339;07/01/2025;-137,7;
O03340;C3340;20/01/2025;-162,6;
O03341;C3341;02/02/2025;-184;
O03342;C3342;15/02/2025;-29,3;
O03343;C3343;28/02/2025;-51,1;
O03344;C3344;13/03/2025;-73,1;
O03345;C3345;26/03/2025;-95,3;
O03346;C3346;08/04/2025;-121,4;
O03347;C3347;21/04/2025;-144;
O03348;C3348;04/05/2025;-166,8;
O03349;C3349;17/05/2025;-189,8;
O03350;C3350;30/05/2025;-33;
O03351;C3351;12/06/2025;-56,4;
O03352;C3352;25/06/2025;-76,3;
O03353;C3353;08/07/2025;-100,1;
O03354;C3354;21/07/2025;-124,1;
O03355;C3355;03/08/2025;-148,3;
O03356;C3356;16/08/2025;-169;
O03357;C3357;29/08/2025;-193,6;
O03358;C3358;11/09/2025;-34,7;
O03359;C3359;24/09/2025;-59,7;
O03360;C3360;07/10/2025;-81,2;
O03361;C3361;20/10/2025;-106,6;
O03362;C3362;02/11/2025;-128,5;
O03363;C3363;15/11/2025;-150,6;
O03364;C3364;28/11/2025;-172,9;
O03365;C3365;11/12/2025;-195,4;
O03366;C3366;24/12/2025;-38,1;
O03367;C3367;06/01/2026;-61;
O03368;C3368;19/01/2026;-84,1;
O03369;C3369;01/02/2026;-107,4;
O03370;C3370;15/02/2024;-130,9;
O03371;C3371;28/02/2024;-154,6;
O03372;C3372;12/03/2024;-178,5;
O03373;C3373;25/03/2024;-202,6;
O03374;C3374;07/04/2024;-43,2;
O03375;C3375;20/04/2024;-67,7;
O03376;C3376;03/05/2024;-88,7;
O03377;C3377;16/05/2024;-113,6;
O03378;C3378;29/05/2024;-135;
O03379;C3379;11/06/2024;-160,3;
O03380;C3380;24/06/2024;-182,1;
O03381;C3381;07/07/2024;-24,1;
O03382;C3382;20/07/2024;-46,3;
O03383;C3383;02/08/2024;-72,4;
O03384;C3384;15/08/2024;-95;
O03385;C3385;28/08/2024;-117,8;
O03386;C3386;10/09/2024;-140,8;
O03387;C3387;23/09/2024;-164;
O03388;C3388;06/10/2024;-187,4;
O03389;C3389;19/10/2024;-27,3;
O03390;C3390;01/11/2024;-51,1;
O03391;C3391;14/11/2024;-75,1;
O03392;C3392;27/11/2024;-99,3;
O03393;;10/12/2024;-120;
O03394;C3394;23/12/2024;-144,6;
O03395;C3395;05/01/2025;-165,7;
O03396;C3396;18/01/2025;-190,7;
O03397;C3397;31/01/2025;-32,2;
O03398;C3398;13/02/2025;-57,6;
O03399;C3399;26/02/2025;-79,5;
O03400;C3400;11/03/2025;-101,6;
O03401;C3401;24/03/2025;-123,9;
O03402;C3402;06/04/2025;-146,4;
O03403;C3403;19/04/2025;-169,1;
O03404;C3404;02/05/2025;-192;
O03405;C3405;15/05/2025;-35,1;
O03406;C3406;28/05/2025;-58,4;
O03407;C3407;10/06/2025;-81,9;
O03408;C3408;23/06/2025;-105,6;
O03409;C3409;06/07/2025;-129,5;
O03410;C3410;19/07/2025;-153,6;
O03411;C3411;01/08/2025;-174,2;
O03412;C3412;14/08/2025;-198,7;
O03413;C3413;27/08/2025;-39,7;
O03414;C3414;09/09/2025;-64,6;
O03415;C3415;22/09/2025;-86;
O03416;C3416;05/10/2025;-111,3;
O03417;C3417;18/10/2025;-133,1;
O03418;C3418;31/10/2025;-155,1;
O03419;C3419;13/11/2025;-177,3;
O03420;C3420;26/11/2025;-23,4;
O03421;C3421;09/12/2025;-46;
O03422;C3422;22/12/2025;-68,8;
O03423;C3423;04/01/2026;-91,8;
O03424;C3424;17/01/2026;-115;
O03425;C3425;30/01/2026;-138,4;
O03426;C3426;13/02/2024;-158,3;
O03427;C3427;26/02/2024;-182,1;
O03428;C3428;10/03/2024;-26,1;
O03429;C3429;23/03/2024;-50,3;
O03430;C3430;05/04/2024;-71;
O03431;C3431;18/04/2024;-95,6;
O03432;C3432;01/05/2024;-116,7;
O03433;C3433;14/05/2024;-141,7;
O03434;C3434;27/05/2024;-163,2;
O03435;C3435;09/06/2024;-188,6;
O03436;C3436;22/06/2024;-30,5;
O03437;C3437;05/07/2024;-52,6;
O03438;C3438;18/07/2024;-74,9;
O03439;C3439;31/07/2024;-97,4;
O03440;C3440;13/08/2024;-120,1;
O03441;C3441;26/08/2024;-143;
O03442;C3442;08/09/2024;-166,1;
O03443;C3443;21/09/2024;-189,4;
O03444;C3444;04/10/2024;-32,9;
O03445;C3445;17/10/2024;-56,6;
O03446;C3446;30/10/2024;-80,5;
O03447;C3447;12/11/2024;-104,6;
O03448;C3448;25/11/2024;-125,2;
O03449;C3449;08/12/2024;-149,7;
O03450;C3450;21/12/2024;-170,7;
O03451;C3451;03/01/2025;-195,6;
O03452;C3452;16/01/2025;-37;
O03453;C3453;29/01/2025;-62,3;
O03454;C3454;11/02/2025;-84,1;
O03455;C3455;24/02/2025;-106,1;
O03456;C3456;09/03/2025;-128,3;
O03457;C3457;22/03/2025;-154,4;
O03458;C3458;04/04/2025;-177;
O03459;C3459;17/04/2025;-199,8;
O03460;C3460;30/04/2025;-42,8;
O03461;C3461;13/05/2025;-66;
O03462;C3462;26/05/2025;-89,4;
O03463;C3463;08/06/2025;-109,3;
O03464;C3464;21/06/2025;-133,1;
O03465;C3465;04/07/2025;-157,1;
O03466;C3466;17/07/2025;-181,3;
O03467;C3467;30/07/2025;-22;
O03468;C3468;12/08/2025;-46,6;
O03469;C3469;25/08/2025;-67,7;
O03470;C3470;07/09/2025;-92,7;
O03471;C3471;20/09/2025;-114,2;
O03472;C3472;03/10/2025;-139,6;
O03473;C3473;16/10/2025;-161,5;
O03474;C3474;29/10/2025;-183,6;
O03475;C3475;11/11/2025;-25,9;
O03476;C3476;24/11/2025;-48,4;
O03477;C3477;07/12/2025;-71,1;
O03478;C3478;20/12/2025;-94;
O03479;C3479;02/01/2026;-117,1;
O03480;C3480;15/01/2026;-140,4;
O03481;C3481;28/01/2026;-163,9;
O03482;C3482;11/02/2024;-187,6;
O03483;C3483;24/02/2024;-31,5;
O03484;C3484;08/03/2024;-55,6;
O03485;C3485;21/03/2024;-76,2;
O03486;C3486;03/04/2024;-100,7;
O03487;C3487;16/04/2024;-121,7;
O03488;C3488;29/04/2024;-146,6;
O03489;C3489;12/05/2024;-168;
O03490;C3490;25/05/2024;-193,3;
O03491;C3491;07/06/2024;-35,1;
O03492;C3492;20/06/2024;-57,1;
O03493;C3493;03/07/2024;-79,3;
O03494;C3494;16/07/2024;-105,4;
O03495;C3495;29/07/2024;-128;
O03496;C3496;11/08/2024;-150,8;
O03497;C3497;24/08/2024;-173,8;
O03498;C3498;06/09/2024;-197;
O03499;C3499;19/09/2024;-40,4;
O03500;C3500;02/10/2024;-60,3;
O03501;;15/10/2024;-84,1;
O03502;C3502;28/10/2024;-108,1;
O03503;C3503;10/11/2024;-132,3;
O03504;C3504;23/11/2024;-153;
O03505;C3505;06/12/2024;-177,6;
O03506;C3506;19/12/2024;-198,7;
O03507;C3507;01/01/2025;-43,7;
O03508;C3508;14/01/2025;-65,2;
O03509;C3509;27/01/2025;-90,6;
O03510;C3510;09/02/2025;-112,5;
O03511;C3511;22/02/2025;-134,6;
O03512;C3512;07/03/2025;-156,9;
O03513;C3513;20/03/2025;-179,4;
O03514;C3514;02/04/2025;-22,1;
O03515;C3515;15/04/2025;-45;
O03516;C3516;28/04/2025;-68,1;
O03517;C3517;11/05/2025;-91,4;
O03518;C3518;24/05/2025;-114,9;
O03519;C3519;06/06/2025;-138,6;
O03520;C3520;19/06/2025;-162,5;
O03521;C3521;02/07/2025;-186,6;
O03522;C3522;15/07/2025;-27,2;
O03523;C3523;28/07/2025;-51,7;
O03524;C3524;10/08/2025;-72,7;
O03525;C3525;23/08/2025;-97,6;
O03526;C3526;05/09/2025;-119;
O03527;C3527;18/09/2025;-144,3;
O03528;C3528;01/10/2025;-166,1;
O03529;C3529;14/10/2025;-188,1;
O03530;C3530;27/10/2025;-30,3;
O03531;C3531;09/11/2025;-56,4;
O03532;C3532;22/11/2025;-79;
O03533;C3533;05/12/2025;-101,8;
O03534;C3534;18/12/2025;-124,8;
O03535;C3535;31/12/2025;-148;
O03536;C3536;13/01/2026;-171,4;
O03537;C3537;26/01/2026;-191,3;
O03538;C3538;09/02/2024;-35,1;
O03539;C3539;22/02/2024;-59,1;
O03540;C3540;06/03/2024;-83,3;
O03541;C3541;19/03/2024;-104;
O03542;C3542;01/04/2024;-128,6;
O03543;C3543;14/04/2024;-149,7;
O03544;;27/04/2024;-174,7;
O03545;C3545;10/05/2024;-196,2;
O03546;C3546;23/05/2024;-41,6;
O03547;C3547;05/06/2024;-63,5;
O03548;C3548;18/06/2024;-85,6;
O03549;C3549;01/07/2024;-107,9;
O03550;C3550;14/07/2024;-130,4;
O03551;C3551;27/07/2024;-153,1;
O03552;C3552;09/08/2024;-176;
O03553;C3553;22/08/2024;-199,1;
O03554;C3554;04/09/2024;-42,4;
O03555;C3555;17/09/2024;-65,9;
O03556;C3556;30/09/2024;-89,6;
O03557;C3557;13/10/2024;-113,5;
O03558;C3558;26/10/2024;-137,6;
O03559;C3559;08/11/2024;-158,2;
O03560;C3560;21/11/2024;-182,7;
O03561;C3561;04/12/2024;-23,7;
O03562;C3562;17/12/2024;-48,6;
O03563;C3563;30/12/2024;-70;
O03564;C3564;12/01/2025;-95,3;
O03565;C3565;25/01/2025;-117,1;
O03566;C3566;07/02/2025;-139,1;
O03567;C3567;20/02/2025;-161,3;
O03568;C3568;05/03/2025;-187,4;
O03569;C3569;18/03/2025;-30;
O03570;C3570;31/03/2025;-52,8;
O03571;C3571;13/04/2025;-75,8;
O03572;C3572;26/04/2025;-99;
O03573;C3573;09/05/2025;-122,4;
O03574;C3574;22/05/2025;-142,3;
O03575;C3575;04/06/2025;-166,1;
O03576;C3576;17/06/2025;-190,1;
O03577;C3577;30/06/2025;-34,3;
O03578;C3578;13/07/2025;-55;
O03579;C3579;26/07/2025;-79,6;
O03580;C3580;08/08/2025;-100,7;
O03581;C3581;21/08/2025;-125,7;
O03582;C3582;03/09/2025;-147,2;
O03583;C3583;16/09/2025;-172,6;
O03584;C3584;29/09/2025;-194,5;
O03585;C3585;12/10/2025;-36,6;
O03586;C3586;25/10/2025;-58,9;
O03587;C3587;07/11/2025;-81,4;
O03588;C3588;20/11/2025;-104,1;
O03589;C3589;03/12/2025;-127;
O03590;C3590;16/12/2025;-150,1;
O03591;C3591;29/12/2025;-173,4;
O03592;C3592;11/01/2026;-196,9;
O03593;C3593;24/01/2026;-40,6;
O03594;C3594;07/02/2024;-64,5;
O03595;C3595;20/02/2024;-88,6;
O03596;C3596;04/03/2024;-109,2;
O03597;C3597;17/03/2024;-133,7;
O03598;C3598;30/03/2024;-154,7;
O03599;C3599;12/04/2024;-179,6;
O03600;C3600;25/04/2024;-21;
O03601;C3601;08/05/2024;-46,3;
O03602;C3602;21/05/2024;-68,1;
O03603;C3603;03/06/2024;-90,1;
O03604;C3604;16/06/2024;-112,3;
O03605;C3605;29/06/2024;-138,4;
O03606;C3606;12/07/2024;-161;
O03607;C3607;25/07/2024;-183,8;
O03608;C3608;07/08/2024;-26,8;
O03609;C3609;20/08/2024;-50;
O03610;C3610;02/09/2024;-73,4;
O03611;C3611;15/09/2024;-93,3;
O03612;C3612;28/09/2024;-117,1;
O03613;C3613;11/10/2024;-141,1;
O03614;C3614;24/10/2024;-165,3;
O03615;C3615;06/11/2024;-186;
O03616;C3616;19/11/2024;-30,6;
O03617;C3617;02/12/2024;-51,7;
O03618;C3618;15/12/2024;-76,7;
O03619;C3619;28/12/2024;-98,2;
O03620;C3620;10/01/2025;-123,6;
O03621;C3621;23/01/2025;-145,5;
O03622;C3622;05/02/2025;-167,6;
O03623;C3623;18/02/2025;-189,9;
O03624;C3624;03/03/2025;-32,4;
O03625;C3625;16/03/2025;-55,1;
O03626;C3626;29/03/2025;-78;
O03627;C3627;11/04/2025;-101,1;
O03628;C3628;24/04/2025;-124,4;
O03629;C3629;07/05/2025;-147,9;
O03630;C3630;20/05/2025;-171,6;
O03631;C3631;02/06/2025;-195,5;
O03632;C3632;15/06/2025;-39,6;
