order_id,customer_id,order_date,net_revenue,margin_pct,location,channel,order_hour,order_day_of_week_monday_first,order_day_name
O0012293,C02510,2023-10-31,283.47,0.365,Danang,social,20,2,Tuesday
O0012294,C00289,2023-10-31,276.96,0.31,Hanoi,paid_search,21,2,Tuesday
O0012295,C00077,2023-10-31,192.12,0.372,Hanoi,paid_search,22,2,Tuesday
O0012296,C03819,2023-10-31,238.47,0.374,Hanoi,email,18,2,Tuesday
O0012297,C01361,2023-10-31,249.56,0.337,Hcmc,social,21,2,Tuesday
O0012298,C04846,2023-10-31,261.75,0.268,Hanoi,referral,20,2,Tuesday
O0012299,C00534,2023-10-31,425.65,0.368,Taipei,paid_search,14,2,Tuesday
O0012300,C04904,2023-10-31,200.2,0.33,Danang,referral,21,2,Tuesday
O0012301,C03530,2023-10-31,150.03,0.29,Taipei,email,15,2,Tuesday
O0012302,C03061,2023-10-31,231.68,0.435,Hcmc,organic,16,2,Tuesday
O0012303,C04309,2023-10-31,184.43,0.447,Hanoi,email,21,2,Tuesday
O0012304,C04500,2023-10-31,263.99,0.42,Taipei,referral,15,2,Tuesday
O0012305,C04333,2023-10-31,350.09,0.357,Hcmc,referral,21,2,Tuesday
O0012306,C00844,2023-10-31,302.33,0.27,Hanoi,paid_search,14,2,Tuesday
O0012307,C01112,2023-10-31,258.71,0.349,Taipei,paid_search,14,2,Tuesday
O0012308,C00746,2023-10-31,248.28,0.356,Hcmc,paid_search,22,2,Tuesday
O0012309,C00070,2023-10-31,311.24,0.307,Hcmc,paid_search,22,2,Tuesday
O0012310,C00907,2023-10-31,158.97,0.374,Hanoi,paid_search,15,2,Tuesday
O0012311,C02005,2023-10-31,243.91,0.277,Hcmc,social,20,2,Tuesday
O0012312,C04374,2023-10-31,272.99,0.291,Hanoi,referral,22,2,Tuesday
O0012313,C02185,2023-10-31,188.6,0.396,Hcmc,social,21,2,Tuesday
O0012314,C00728,2023-10-31,254.32,0.427,Hcmc,paid_search,21,2,Tuesday
O0012315,C01262,2023-10-31,164.02,0.361,Hcmc,social,21,2,Tuesday
O0012316,C01682,2023-10-31,246.42,0.284,Hcmc,social,20,2,Tuesday
O0012317,C03393,2023-10-31,292.07,0.45,Hcmc,organic,20,2,Tuesday
O0012318,C02651,2023-10-31,170.71,0.435,Danang,organic,21,2,Tuesday
O0012319,C03307,2023-10-31,217.5,0.394,Hanoi,organic,13,2,Tuesday
O0012320,C02697,2023-10-31,257.63,0.428,Hcmc,organic,21,2,Tuesday
O0012321,C03605,2023-10-31,314.87,0.449,Hcmc,email,20,2,Tuesday
O0012322,C00906,2023-10-31,204.98,0.26,Hcmc,paid_search,15,2,Tuesday
O0012323,C04755,2023-10-31,210.8,0.354,Hcmc,referral,20,2,Tuesday
O0012324,C00110,2023-10-31,142.44,0.445,Hcmc,paid_search,23,2,Tuesday
O0012325,C03336,2023-10-31,189.38,0.403,Hcmc,organic,20,2,Tuesday
O0012326,C04460,2023-10-31,187.06,0.396,Hcmc,referral,14,2,Tuesday
O0012327,C02377,2023-10-31,241.98,0.45,Danang,social,20,2,Tuesday
O0012328,C01325,2023-10-31,309.09,0.437,Hcmc,social,13,2,Tuesday
O0012329,C02250,2023-10-31,149.35,0.25,Hanoi,social,21,2,Tuesday
O0012330,C04342,2023-10-31,267.77,0.295,Hanoi,referral,22,2,Tuesday
O0012331,C02980,2023-10-31,336.91,0.395,Hcmc,organic,20,2,Tuesday
O0012332,C01008,2023-10-31,238.02,0.325,Hanoi,paid_search,16,2,Tuesday
O0012333,C04358,2023-10-31,307.94,0.338,Hcmc,referral,15,2,Tuesday
O0012334,C03351,2023-10-31,370.23,0.339,Taipei,organic,22,2,Tuesday
O0012335,C03118,2023-10-31,139.92,0.337,Danang,organic,13,2,Tuesday
O0012336,C00144,2023-11-01,253.34,0.318,Hcmc,paid_search,16,3,Wednesday
O0012337,C00942,2023-11-01,220.61,0.253,Taipei,paid_search,21,3,Wednesday
O0012338,C02496,2023-11-01,138.83,0.29,Hanoi,social,14,3,Wednesday
O0012339,C04703,2023-11-01,288.12,0.373,Hcmc,referral,15,3,Wednesday
O0012340,C04581,2023-11-01,234.67,0.29,Hcmc,referral,20,3,Wednesday
O0012341,C03376,2023-11-01,196.02,0.28,Hcmc,organic,21,3,Wednesday
O0012342,C03667,2023-11-01,239.18,0.376,Hanoi,email,21,3,Wednesday
O0012343,C00776,2023-11-01,168.8,0.344,Hcmc,paid_search,20,3,Wednesday
O0012344,C04334,2023-11-01,182.4,0.392,Hcmc,referral,13,3,Wednesday
O0012345,C04322,2023-11-01,279.24,0.326,Hcmc,referral,10,3,Wednesday
O0012346,C01041,2023-11-01,204.45,0.337,Taipei,paid_search,21,3,Wednesday
O0012347,C02037,2023-11-01,229.73,0.273,Hcmc,social,14,3,Wednesday
O0012348,C01946,2023-11-01,237.63,0.252,Hanoi,social,15,3,Wednesday
O0012349,C01341,2023-11-01,237.73,0.361,Taipei,social,14,3,Wednesday
O0012350,C01295,2023-11-01,303.91,0.335,Taipei,social,20,3,Wednesday
O0012351,C00148,2023-11-01,275.6,0.274,Hanoi,paid_search,22,3,Wednesday
O0012352,C03610,2023-11-01,314.9,0.381,Hcmc,email,22,3,Wednesday
O0012353,C01367,2023-11-01,241.93,0.349,Hcmc,social,21,3,Wednesday
O0012354,C02534,2023-11-01,160.75,0.45,Hcmc,social,15,3,Wednesday
O0012355,C00226,2023-11-01,317.5,0.45,Hanoi,paid_search,21,3,Wednesday
O0012356,C03472,2023-11-01,238.57,0.335,Hcmc,organic,20,3,Wednesday
O0012357,C02537,2023-11-01,206.87,0.417,Hcmc,social,22,3,Wednesday
O0012358,C04435,2023-11-01,390.59,0.281,Hanoi,referral,20,3,Wednesday
O0012359,C01801,2023-11-01,227.19,0.401,Hanoi,social,22,3,Wednesday
O0012360,C00926,2023-11-01,131.74,0.311,Taipei,paid_search,21,3,Wednesday
O0012361,C00175,2023-11-01,203.63,0.358,Hanoi,paid_search,14,3,Wednesday
O0012362,C02097,2023-11-01,285.86,0.252,Hcmc,social,21,3,Wednesday
O0012363,C01041,2023-11-01,267.25,0.351,Taipei,paid_search,21,3,Wednesday
O0012364,C03540,2023-11-01,254.06,0.28,Hanoi,email,20,3,Wednesday
O0012365,C04166,2023-11-01,210.33,0.45,Hanoi,email,15,3,Wednesday
O0012366,C01223,2023-11-01,246.46,0.383,Hcmc,paid_search,21,3,Wednesday
O0012367,C02115,2023-11-01,230.33,0.293,Hcmc,social,21,3,Wednesday
O0012368,C03386,2023-11-01,354.55,0.45,Hanoi,organic,15,3,Wednesday
O0012369,C02800,2023-11-01,289.18,0.317,Hcmc,organic,13,3,Wednesday
O0012370,C03968,2023-11-01,191.04,0.415,Hanoi,email,14,3,Wednesday
O0012371,C01543,2023-11-01,177.37,0.304,Hcmc,social,21,3,Wednesday
O0012372,C02437,2023-11-01,150.36,0.352,Taipei,social,20,3,Wednesday
O0012373,C03530,2023-11-01,265.18,0.31,Taipei,email,20,3,Wednesday
O0012374,C03190,2023-11-01,163.64,0.435,Hanoi,organic,20,3,Wednesday
O0012375,C03066,2023-11-01,234.74,0.375,Hanoi,organic,13,3,Wednesday
O0012376,C03043,2023-11-01,159.36,0.434,Hcmc,organic,20,3,Wednesday
O0012377,C03310,2023-11-01,360.8,0.343,Taipei,organic,22,3,Wednesday
O0012378,C03545,2023-11-01,192.59,0.364,Taipei,email,23,3,Wednesday
O0012379,C02452,2023-11-01,180.24,0.265,Taipei,social,21,3,Wednesday
O0012380,C03641,2023-11-01,178.9,0.25,Hcmc,email,21,3,Wednesday
O0012381,C03602,2023-11-01,226.35,0.364,Hcmc,email,21,3,Wednesday
O0012382,C03194,2023-11-01,275.21,0.44,Hcmc,organic,21,3,Wednesday
O0012383,C03292,2023-11-01,151.6,0.362,Taipei,organic,22,3,Wednesday
O0012384,C02493,2023-11-01,212.72,0.316,Hcmc,social,20,3,Wednesday
O0012385,C03570,2023-11-01,255.16,0.284,Hcmc,email,14,3,Wednesday
O0012386,C00309,2023-11-01,310.45,0.304,Hcmc,paid_search,20,3,Wednesday
O0012387,C00923,2023-11-01,259.08,0.346,Taipei,paid_search,21,3,Wednesday
O0012388,C00069,2023-11-01,212.95,0.32,Hcmc,paid_search,21,3,Wednesday
O0012389,C03716,2023-11-02,317.74,0.272,Hcmc,email,20,4,Thursday
O0012390,C03336,2023-11-02,244.09,0.369,Hcmc,organic,14,4,Thursday
O0012391,C04782,2023-11-02,468.89,0.389,Taipei,referral,20,4,Thursday
O0012392,C01095,2023-11-02,268.7,0.373,Hcmc,paid_search,21,4,Thursday
O0012393,C00684,2023-11-02,204.58,0.368,Hcmc,paid_search,15,4,Thursday
O0012394,C01943,2023-11-02,222.08,0.381,Hcmc,social,13,4,Thursday
O0012395,C04218,2023-11-02,232.86,0.351,Hcmc,email,15,4,Thursday
O0012396,C01126,2023-11-02,164.92,0.354,Danang,paid_search,20,4,Thursday
O0012397,C04541,2023-11-02,206.74,0.357,Hanoi,referral,10,4,Thursday
O0012398,C04201,2023-11-02,218.65,0.296,Hcmc,email,15,4,Thursday
O0012399,C00600,2023-11-02,209.51,0.299,Hanoi,paid_search,14,4,Thursday
O0012400,C04078,2023-11-02,271.15,0.255,Taipei,email,20,4,Thursday
O0012401,C00303,2023-11-02,296.5,0.364,Hcmc,paid_search,22,4,Thursday
O0012402,C03611,2023-11-02,347.97,0.414,Hanoi,email,11,4,Thursday
O0012403,C00394,2023-11-02,159.79,0.295,Hcmc,paid_search,20,4,Thursday
O0012404,C03784,2023-11-02,264.69,0.365,Hcmc,email,20,4,Thursday
O0012405,C02219,2023-11-02,281.48,0.365,Hcmc,social,21,4,Thursday
O0012406,C04756,2023-11-02,397.81,0.424,Hanoi,referral,13,4,Thursday
O0012407,C00807,2023-11-02,300.87,0.324,Hanoi,paid_search,21,4,Thursday
O0012408,C01455,2023-11-02,204.61,0.45,Hcmc,social,13,4,Thursday
O0012409,C01700,2023-11-02,185.68,0.406,Hanoi,social,21,4,Thursday
O0012410,C03609,2023-11-02,282.79,0.341,Hcmc,email,21,4,Thursday
O0012411,C04309,2023-11-02,225.79,0.25,Hanoi,email,21,4,Thursday
O0012412,C04662,2023-11-02,191.1,0.366,Hcmc,referral,15,4,Thursday
O0012413,C00749,2023-11-02,233.3,0.45,Hcmc,paid_search,22,4,Thursday
O0012414,C03159,2023-11-02,143.07,0.414,Hanoi,organic,13,4,Thursday
O0012415,C01954,2023-11-02,215.39,0.45,Taipei,social,14,4,Thursday
O0012416,C00516,2023-11-02,192.55,0.335,Hanoi,paid_search,16,4,Thursday
O0012417,C03022,2023-11-02,172.2,0.381,Hcmc,organic,15,4,Thursday
O0012418,C03099,2023-11-02,210.13,0.396,Hanoi,organic,21,4,Thursday
O0012419,C03949,2023-11-02,221.56,0.429,Hcmc,email,20,4,Thursday
O0012420,C01288,2023-11-02,122.48,0.25,Hcmc,social,13,4,Thursday
O0012421,C04022,2023-11-02,255.92,0.35,Danang,email,13,4,Thursday
O0012422,C01613,2023-11-02,319.0,0.414,Taipei,social,22,4,Thursday
O0012423,C01582,2023-11-02,140.8,0.25,Danang,social,20,4,Thursday
O0012424,C00397,2023-11-02,170.0,0.4,Hcmc,paid_search,13,4,Thursday
O0012425,C03569,2023-11-02,307.99,0.369,Hcmc,email,20,4,Thursday
O0012426,C01754,2023-11-02,159.36,0.27,Hanoi,social,13,4,Thursday
O0012427,C01702,2023-11-02,219.06,0.322,Hanoi,social,20,4,Thursday
O0012428,C04545,2023-11-02,217.02,0.354,Hcmc,referral,23,4,Thursday
O0012429,C00081,2023-11-02,251.91,0.361,Hcmc,paid_search,14,4,Thursday
O0012430,C01571,2023-11-02,104.57,0.341,Hanoi,social,23,4,Thursday
O0012431,C02748,2023-11-02,252.12,0.338,Hcmc,organic,20,4,Thursday
O0012432,C00579,2023-11-02,292.58,0.396,Hcmc,paid_search,14,4,Thursday
O0012433,C01991,2023-11-02,177.47,0.321,Hcmc,social,20,4,Thursday
O0012434,C04528,2023-11-02,259.45,0.335,Taipei,referral,20,4,Thursday
O0012435,C00382,2023-11-02,296.84,0.25,Hcmc,paid_search,14,4,Thursday
O0012436,C04525,2023-11-02,331.68,0.374,Hcmc,referral,20,4,Thursday
O0012437,C02186,2023-11-02,232.48,0.365,Hanoi,social,22,4,Thursday
O0012438,C00857,2023-11-02,303.4,0.419,Hcmc,paid_search,14,4,Thursday
O0012439,C03209,2023-11-02,204.24,0.267,Hcmc,organic,21,4,Thursday
O0012440,C01699,2023-11-02,266.06,0.363,Danang,social,22,4,Thursday
O0012441,C03853,2023-11-02,231.54,0.331,Danang,email,20,4,Thursday
O0012442,C01700,2023-11-02,329.98,0.407,Hanoi,social,21,4,Thursday
O0012443,C00021,2023-11-02,263.6,0.45,Hcmc,paid_search,14,4,Thursday
O0012444,C01217,2023-11-02,229.08,0.303,Hcmc,paid_search,14,4,Thursday
O0012445,C01398,2023-11-02,234.61,0.405,Hcmc,social,15,4,Thursday
O0012446,C02979,2023-11-03,238.49,0.45,Hanoi,organic,13,5,Friday
O0012447,C02861,2023-11-03,204.14,0.401,Hcmc,organic,21,5,Friday
O0012448,C04449,2023-11-03,241.04,0.319,Danang,referral,22,5,Friday
O0012449,C03556,2023-11-03,234.49,0.45,Danang,email,13,5,Friday
O0012450,C00597,2023-11-03,252.28,0.25,Danang,paid_search,20,5,Friday
O0012451,C02959,2023-11-03,285.77,0.375,Hcmc,organic,22,5,Friday
O0012452,C03684,2023-11-03,227.13,0.435,Hcmc,email,21,5,Friday
O0012453,C02563,2023-11-03,248.04,0.431,Hcmc,organic,15,5,Friday
O0012454,C02875,2023-11-03,367.74,0.321,Hanoi,organic,20,5,Friday
O0012455,C02650,2023-11-03,346.27,0.25,Danang,organic,21,5,Friday
O0012456,C02359,2023-11-03,276.67,0.45,Hcmc,social,20,5,Friday
O0012457,C03759,2023-11-03,342.56,0.287,Hanoi,email,21,5,Friday
O0012458,C04146,2023-11-03,249.09,0.382,Hcmc,email,23,5,Friday
O0012459,C04099,2023-11-03,241.5,0.422,Taipei,email,23,5,Friday
O0012460,C00069,2023-11-03,350.92,0.356,Hcmc,paid_search,22,5,Friday
O0012461,C04925,2023-11-03,318.11,0.357,Hcmc,referral,20,5,Friday
O0012462,C01008,2023-11-03,279.64,0.427,Hanoi,paid_search,13,5,Friday
O0012463,C02782,2023-11-03,240.98,0.349,Hanoi,organic,15,5,Friday
O0012464,C04605,2023-11-03,442.31,0.34,Hcmc,referral,20,5,Friday
O0012465,C02977,2023-11-03,307.44,0.361,Hcmc,organic,16,5,Friday
O0012466,C04184,2023-11-03,220.84,0.45,Hcmc,email,15,5,Friday
O0012467,C01290,2023-11-03,312.62,0.376,Hanoi,social,14,5,Friday
O0012468,C03073,2023-11-03,257.83,0.361,Hcmc,organic,21,5,Friday
O0012469,C01994,2023-11-03,185.74,0.319,Hanoi,social,20,5,Friday
O0012470,C00640,2023-11-03,257.41,0.401,Hcmc,paid_search,20,5,Friday
O0012471,C00863,2023-11-03,244.02,0.266,Taipei,paid_search,15,5,Friday
O0012472,C00365,2023-11-03,373.52,0.399,Hcmc,paid_search,15,5,Friday
O0012473,C04581,2023-11-03,502.9,0.402,Hcmc,referral,13,5,Friday
O0012474,C02037,2023-11-03,340.29,0.427,Hcmc,social,20,5,Friday
O0012475,C04488,2023-11-03,322.89,0.264,Hcmc,referral,20,5,Friday
O0012476,C01442,2023-11-03,234.42,0.283,Hcmc,social,13,5,Friday
O0012477,C04410,2023-11-03,327.74,0.355,Hanoi,referral,13,5,Friday
O0012478,C04208,2023-11-03,240.47,0.439,Danang,email,21,5,Friday
O0012479,C03556,2023-11-03,258.56,0.326,Danang,email,14,5,Friday
O0012480,C03670,2023-11-03,223.1,0.45,Danang,email,21,5,Friday
O0012481,C04339,2023-11-03,176.42,0.322,Hcmc,referral,15,5,Friday
O0012482,C00488,2023-11-03,327.83,0.413,Hcmc,paid_search,20,5,Friday
O0012483,C02096,2023-11-03,245.28,0.25,Taipei,social,23,5,Friday
O0012484,C04656,2023-11-03,254.14,0.25,Hcmc,referral,15,5,Friday
O0012485,C02597,2023-11-03,307.81,0.348,Hcmc,organic,20,5,Friday
O0012486,C03621,2023-11-03,280.84,0.389,Hcmc,email,20,5,Friday
O0012487,C02956,2023-11-03,218.35,0.385,Hanoi,organic,15,5,Friday
O0012488,C00494,2023-11-03,339.1,0.45,Hcmc,paid_search,21,5,Friday
O0012489,C02206,2023-11-03,134.46,0.328,Danang,social,21,5,Friday
O0012490,C02313,2023-11-03,201.86,0.327,Hcmc,social,20,5,Friday
O0012491,C02354,2023-11-03,252.14,0.42,Hanoi,social,22,5,Friday
O0012492,C02774,2023-11-03,292.02,0.331,Hcmc,organic,21,5,Friday
O0012493,C01169,2023-11-03,261.04,0.304,Hcmc,paid_search,22,5,Friday
O0012494,C00461,2023-11-03,233.69,0.321,Hcmc,paid_search,20,5,Friday
O0012495,C03781,2023-11-03,300.35,0.321,Hcmc,email,14,5,Friday
O0012496,C01794,2023-11-03,235.51,0.268,Taipei,social,22,5,Friday
O0012497,C03779,2023-11-03,202.75,0.45,Hcmc,email,21,5,Friday
O0012498,C04690,2023-11-03,155.34,0.443,Hcmc,referral,20,5,Friday
O0012499,C03374,2023-11-03,291.47,0.326,Hcmc,organic,20,5,Friday
O0012500,C04757,2023-11-03,367.7,0.25,Taipei,referral,20,5,Friday
O0012501,C00935,2023-11-03,221.25,0.281,Hcmc,paid_search,22,5,Friday
O0012502,C02020,2023-11-03,307.48,0.323,Taipei,social,13,5,Friday
O0012503,C01370,2023-11-03,233.22,0.291,Hcmc,social,15,5,Friday
O0012504,C03540,2023-11-03,192.13,0.408,Hanoi,email,14,5,Friday
O0012505,C01910,2023-11-03,167.77,0.339,Hanoi,social,22,5,Friday
O0012506,C01434,2023-11-03,245.87,0.42,Taipei,social,15,5,Friday
O0012507,C03421,2023-11-03,160.86,0.429,Hcmc,organic,15,5,Friday
O0012508,C01057,2023-11-03,284.74,0.276,Taipei,paid_search,13,5,Friday
O0012509,C00033,2023-11-03,195.57,0.45,Hcmc,paid_search,21,5,Friday
O0012510,C02483,2023-11-03,163.86,0.323,Hcmc,social,16,5,Friday
O0012511,C04761,2023-11-03,340.11,0.367,Taipei,referral,22,5,Friday
O0012512,C03373,2023-11-03,337.08,0.381,Taipei,organic,21,5,Friday
O0012513,C02723,2023-11-03,406.58,0.337,Hcmc,organic,13,5,Friday
O0012514,C00913,2023-11-03,159.85,0.437,Hanoi,paid_search,21,5,Friday
O0012515,C01471,2023-11-03,294.02,0.333,Hcmc,social,21,5,Friday
O0012516,C00724,2023-11-03,259.62,0.274,Danang,paid_search,20,5,Friday
O0012517,C03862,2023-11-03,223.81,0.412,Taipei,email,14,5,Friday
O0012518,C04204,2023-11-03,281.66,0.38,Hanoi,email,22,5,Friday
O0012519,C01466,2023-11-03,382.33,0.346,Hcmc,social,14,5,Friday
O0012520,C03382,2023-11-03,256.09,0.25,Hanoi,organic,21,5,Friday
O0012521,C00368,2023-11-03,177.87,0.362,Hcmc,paid_search,21,5,Friday
O0012522,C02411,2023-11-03,264.87,0.369,Danang,social,19,5,Friday
O0012523,C02554,2023-11-03,227.33,0.369,Hcmc,social,20,5,Friday
O0012524,C02767,2023-11-03,240.07,0.294,Hanoi,organic,21,5,Friday
O0012525,C02276,2023-11-03,210.79,0.277,Danang,social,21,5,Friday
O0012526,C00460,2023-11-03,301.42,0.25,Hcmc,paid_search,20,5,Friday
O0012527,C03728,2023-11-03,140.59,0.362,Hcmc,email,22,5,Friday
O0012528,C00772,2023-11-03,144.06,0.25,Danang,paid_search,13,5,Friday
O0012529,C01942,2023-11-03,240.23,0.28,Hcmc,social,20,5,Friday
O0012530,C00142,2023-11-03,383.17,0.26,Taipei,paid_search,22,5,Friday
O0012531,C02841,2023-11-04,364.88,0.388,Hcmc,organic,20,6,Saturday
O0012532,C03044,2023-11-04,214.19,0.379,Hcmc,organic,15,6,Saturday
O0012533,C01295,2023-11-04,260.77,0.307,Taipei,social,20,6,Saturday
O0012534,C00144,2023-11-04,310.05,0.303,Hcmc,paid_search,21,6,Saturday
O0012535,C02003,2023-11-04,272.43,0.388,Hanoi,social,20,6,Saturday
O0012536,C02152,2023-11-04,291.27,0.45,Hcmc,social,20,6,Saturday
O0012537,C03454,2023-11-04,200.87,0.45,Hcmc,organic,22,6,Saturday
O0012538,C00631,2023-11-04,216.45,0.281,Danang,paid_search,21,6,Saturday
O0012539,C03296,2023-11-04,291.38,0.367,Hcmc,organic,15,6,Saturday
O0012540,C02914,2023-11-04,193.89,0.25,Danang,organic,21,6,Saturday
O0012541,C01345,2023-11-04,202.12,0.419,Hcmc,social,20,6,Saturday
O0012542,C01266,2023-11-04,214.47,0.356,Hcmc,social,23,6,Saturday
O0012543,C04321,2023-11-04,384.95,0.341,Hcmc,referral,20,6,Saturday
O0012544,C00401,2023-11-04,306.64,0.35,Hcmc,paid_search,15,6,Saturday
O0012545,C00202,2023-11-04,159.38,0.408,Taipei,paid_search,15,6,Saturday
O0012546,C03556,2023-11-04,232.87,0.45,Danang,email,21,6,Saturday
O0012547,C01451,2023-11-04,203.72,0.351,Danang,social,13,6,Saturday
O0012548,C00688,2023-11-04,150.34,0.285,Hcmc,paid_search,21,6,Saturday
O0012549,C03684,2023-11-04,150.61,0.36,Hcmc,email,20,6,Saturday
O0012550,C03962,2023-11-04,342.67,0.285,Hcmc,email,21,6,Saturday
O0012551,C03084,2023-11-04,268.49,0.284,Hcmc,organic,15,6,Saturday
O0012552,C02136,2023-11-04,287.13,0.45,Hcmc,social,20,6,Saturday
O0012553,C00819,2023-11-04,367.22,0.307,Hcmc,paid_search,21,6,Saturday
O0012554,C01212,2023-11-04,273.51,0.305,Hcmc,paid_search,21,6,Saturday
O0012555,C01118,2023-11-04,456.65,0.308,Taipei,paid_search,13,6,Saturday
O0012556,C02934,2023-11-04,165.16,0.358,Hcmc,organic,15,6,Saturday
O0012557,C04926,2023-11-04,319.73,0.428,Hcmc,referral,13,6,Saturday
O0012558,C04012,2023-11-04,340.41,0.382,Hcmc,email,16,6,Saturday
O0012559,C01497,2023-11-04,209.5,0.313,Hcmc,social,16,6,Saturday
O0012560,C01163,2023-11-04,160.39,0.337,Hcmc,paid_search,23,6,Saturday
O0012561,C01463,2023-11-04,162.2,0.33,Hcmc,social,15,6,Saturday
O0012562,C00444,2023-11-04,163.0,0.25,Hcmc,paid_search,14,6,Saturday
O0012563,C03715,2023-11-04,346.03,0.25,Hcmc,email,21,6,Saturday
O0012564,C02531,2023-11-04,232.29,0.371,Hcmc,social,14,6,Saturday
O0012565,C00438,2023-11-04,352.51,0.334,Hcmc,paid_search,21,6,Saturday
O0012566,C03096,2023-11-04,201.67,0.425,Hcmc,organic,20,6,Saturday
O0012567,C00258,2023-11-04,317.79,0.297,Hcmc,paid_search,15,6,Saturday
O0012568,C00160,2023-11-04,190.68,0.308,Taipei,paid_search,21,6,Saturday
O0012569,C04838,2023-11-04,233.47,0.385,Taipei,referral,21,6,Saturday
O0012570,C03834,2023-11-04,256.98,0.361,Danang,email,20,6,Saturday
O0012571,C04397,2023-11-04,194.95,0.286,Hcmc,referral,15,6,Saturday
O0012572,C03320,2023-11-04,276.49,0.328,Hanoi,organic,21,6,Saturday
O0012573,C04131,2023-11-04,252.6,0.391,Hcmc,email,21,6,Saturday
O0012574,C04107,2023-11-04,220.05,0.276,Hcmc,email,16,6,Saturday
O0012575,C00638,2023-11-04,197.81,0.45,Hcmc,paid_search,20,6,Saturday
O0012576,C04202,2023-11-04,355.08,0.35,Hanoi,email,20,6,Saturday
O0012577,C04463,2023-11-04,252.38,0.45,Hcmc,referral,14,6,Saturday
O0012578,C02201,2023-11-04,137.98,0.25,Taipei,social,21,6,Saturday
O0012579,C01804,2023-11-04,199.9,0.409,Hanoi,social,14,6,Saturday
O0012580,C04330,2023-11-04,316.91,0.441,Hcmc,referral,20,6,Saturday
O0012581,C03079,2023-11-04,268.51,0.45,Hcmc,organic,15,6,Saturday
O0012582,C03518,2023-11-04,291.21,0.394,Hanoi,email,20,6,Saturday
O0012583,C01581,2023-11-04,195.38,0.296,Taipei,social,15,6,Saturday
O0012584,C02299,2023-11-04,181.8,0.321,Hcmc,social,23,6,Saturday
O0012585,C03276,2023-11-04,264.55,0.36,Hcmc,organic,21,6,Saturday
O0012586,C02643,2023-11-04,169.6,0.338,Hcmc,organic,22,6,Saturday
O0012587,C00441,2023-11-04,240.25,0.45,Hanoi,paid_search,14,6,Saturday
O0012588,C04744,2023-11-04,273.83,0.353,Hcmc,referral,20,6,Saturday
O0012589,C00391,2023-11-04,175.82,0.347,Hcmc,paid_search,22,6,Saturday
O0012590,C02046,2023-11-04,238.55,0.45,Hanoi,social,15,6,Saturday
O0012591,C03180,2023-11-05,325.16,0.372,Hcmc,organic,14,7,Sunday
O0012592,C01312,2023-11-05,272.22,0.318,Hcmc,social,21,7,Sunday
O0012593,C02944,2023-11-05,251.23,0.313,Taipei,organic,20,7,Sunday
O0012594,C00501,2023-11-05,218.63,0.342,Taipei,paid_search,21,7,Sunday
O0012595,C03358,2023-11-05,95.73,0.445,Taipei,organic,13,7,Sunday
O0012596,C00942,2023-11-05,307.85,0.318,Taipei,paid_search,14,7,Sunday
O0012597,C04609,2023-11-05,289.84,0.261,Hcmc,referral,14,7,Sunday
O0012598,C01126,2023-11-05,189.25,0.45,Danang,paid_search,15,7,Sunday
O0012599,C03932,2023-11-05,377.1,0.381,Hcmc,email,20,7,Sunday
O0012600,C01174,2023-11-05,291.61,0.403,Hcmc,paid_search,16,7,Sunday
O0012601,C03071,2023-11-05,175.22,0.4,Hcmc,organic,15,7,Sunday
O0012602,C02129,2023-11-05,269.14,0.357,Hcmc,social,20,7,Sunday
O0012603,C00708,2023-11-05,245.06,0.426,Hanoi,paid_search,21,7,Sunday
O0012604,C04218,2023-11-05,232.47,0.25,Hcmc,email,20,7,Sunday
O0012605,C00600,2023-11-05,228.3,0.421,Hanoi,paid_search,15,7,Sunday
O0012606,C03400,2023-11-05,208.57,0.404,Hanoi,organic,22,7,Sunday
O0012607,C04879,2023-11-05,261.1,0.425,Hcmc,referral,20,7,Sunday
O0012608,C02531,2023-11-05,225.7,0.327,Hcmc,social,20,7,Sunday
O0012609,C02421,2023-11-05,311.23,0.278,Taipei,social,21,7,Sunday
O0012610,C04492,2023-11-05,215.7,0.385,Taipei,referral,15,7,Sunday
O0012611,C04013,2023-11-05,259.9,0.374,Hanoi,email,20,7,Sunday
O0012612,C04442,2023-11-05,283.51,0.271,Taipei,referral,13,7,Sunday
O0012613,C02477,2023-11-05,161.0,0.346,Hcmc,social,20,7,Sunday
O0012614,C03636,2023-11-05,225.79,0.355,Hcmc,email,16,7,Sunday
O0012615,C01492,2023-11-05,213.48,0.425,Danang,social,21,7,Sunday
O0012616,C02092,2023-11-05,199.03,0.278,Hcmc,social,14,7,Sunday
O0012617,C00820,2023-11-05,466.01,0.427,Hcmc,paid_search,20,7,Sunday
O0012618,C01188,2023-11-05,299.71,0.25,Hcmc,paid_search,15,7,Sunday
O0012619,C04323,2023-11-05,312.4,0.361,Hanoi,referral,16,7,Sunday
O0012620,C02067,2023-11-05,291.89,0.25,Hcmc,social,21,7,Sunday
O0012621,C00589,2023-11-05,319.73,0.45,Hcmc,paid_search,20,7,Sunday
O0012622,C02812,2023-11-05,228.66,0.398,Hcmc,organic,21,7,Sunday
O0012623,C00490,2023-11-05,279.61,0.25,Hanoi,paid_search,14,7,Sunday
O0012624,C04476,2023-11-05,189.79,0.25,Hanoi,referral,21,7,Sunday
O0012625,C03177,2023-11-05,221.87,0.45,Hcmc,organic,13,7,Sunday
